TransactionID,Category,Product,TransactionDate,Quantity,Price,TotalValue,CustomerID,PaymentMethod,ShippingAddress,Email,OrderStatus,DiscountCode,PaymentAmount
a5135ea0-fa53-434d-a6d5-901d8b621d41,Home & Garden,Vacuum Cleaner,2024-05-22,2,61.11,122.22,46a02a9b-65ec-4acd-8f80-35f55bd20c98,Credit Card,"971 Riley Corner
North Nicholasland, DC 08627",gmayer@hunter-preston.net,Completed,DISCOUNT05mu,122.22
d918b3e5-f2f2-4eef-9f45-dbfdf7dc67e0,Toys,Action Figure,2024-03-14,4,,535.92,a9ab364a-1777-48cb-b468-5b98d2fe2fde,PayPal,"PSC 7049, Box 6110
APO AP 07343",invalid_email,Pending,,535.92
f8999246-98de-4ebb-a3b5-cecea446be72,Home & Garden,Lawn Mower,2024-03-23,5,350.55,1752.75,5560db22-c96b-4edb-8cf2-b69b0577aea9,Bank Transfer,"1963 Shawn Mountain Suite 991
Debratown, NC 43518",laura78@gonzalez-mitchell.net,Pending,,1752.75
90882eaf-c977-4598-a03c-8c25fd235def,Electronics,Smartwatch,2024-04-04,1,181.18,181.18,c3e15a85-d46e-4104-9190-6f5034885a46,PayPal,"09193 Dana Glens
Robertmouth, IA 18546",lesliebrown@gmail.com,Completed,,181.18
d0243d72-3748-467f-961d-33ba350843f0,Toys,Board Game,2024-08-03,1,338.86,338.86,c63d04ee-541c-4a86-bba5-cd2fdea45c19,Credit Card,"49685 Silva Plains
East Terrance, MA 38651",aholt@decker-lewis.com,Completed,,338.86
00b9d4a3-9892-40ac-a689-33a9c9e48e8c,Books,,2024-02-27,4,75.36,301.44,250a4578-fbe9-4499-9bc0-80fd46fb7bf3,Bank Transfer,"920 William Village
South Mauriceborough, ID 09466",yburnett@williams.com,Completed,DISCOUNT72kX,301.44
2cabd7e7-cc6b-46e5-802a-df9c8a4b8f7c,Electronics,Smartwatch,2024-02-20,2,216.83,433.66,06998731-ddcf-4766-a93b-12cd1c24220e,Credit Card,"795 Jensen Manor Suite 217
South Jeffreytown, IN 91362",rlopez@yahoo.com,Completed,,433.66
c9d6a63b-ca3c-4f5f-9bb5-c40c03cde2e3,InvalidCat1,,2024-02-21,2,446.73,893.46,040a3aae-52e2-4fd9-96bf-10ab3ce915e7,Credit Card,"75636 Margaret Avenue
Alejandrostad, OH 15599",mossscott@yahoo.com,Pending,,893.46
bde13c1b-2073-4f6d-8d6a-05b343ef2016,Toys,Action Figure,2024-03-08,5,384.67,1604.95,bee3eb79-1d18-4ee9-86ad-8a8c6bc4123e,PayPal,"95003 Justin Forges Suite 258
East James, KS 13764",echapman@walker-cervantes.com,Pending,,1604.95
5cae9610-c72c-4fe3-b2c2-2a1679eb4168,Electronics,Headphones,2024-01-25,5,230.87,1154.35,73b6a09b-1bea-46ac-97fa-7f0483639007,Bank Transfer,"1534 Allen Valleys
Donnahaven, RI 57349",bsoto@yahoo.com,Pending,DISCOUNT89ia,
0b19f88e-9d77-445e-b206-c26938b77c07,Electronics,Laptop,2024-07-14,1,67.67,67.67,ddf275eb-e8a3-4341-8881-9065ba2c98ce,Credit Card,"22338 Benson Island
Rowlandbury, AZ 81245",lynchbarbara@gmail.com,Completed,,67.67
a4b1f991-7542-4646-8d37-a539857dd3b3,Fashion,T-shirt,2024-09-12,4,122.01,488.04,ffa361be-0f92-40e1-87f9-7d05f6ca6b8b,Credit Card,"53042 Clark Common Suite 912
Potterhaven, NM 68513",williamscaitlin@castillo-ray.net,Completed,,488.04
afa415e5-6d20-4496-a6d0-6371d8e88ebb,Home & Garden,Lawn Mower,2024-07-05,1,142.82,142.82,e8e22743-b65f-4ea9-bd82-42641ba362e7,Credit Card,"587 Wells Prairie Suite 903
East Shannon, MO 29152",frank18@ortiz.com,Completed,,142.82
5275eb94-14ae-4f5c-a636-58c912d0498d,Toys,Action Figure,2024-06-21,2,347.15,694.3,204e178c-10d0-4d11-a5f9-34bf9bb96155,Bank Transfer,"254 Dennis Corner Suite 785
New Blake, RI 44590",ghill@hotmail.com,Pending,,694.3
8c611654-95da-45c1-a211-50f99fd34579,Beauty,Lipstick,2024-04-16,5,296.71,1483.55,fe9fecaa-6182-4347-933f-5a72b64fa54a,PayPal,"6575 Reyes Fall Suite 341
Rachelport, NY 67713",caguilar@gmail.com,Completed,,1483.55
816bcb9f-7426-4193-8b7e-6b3c87d292a6,Electronics,Smartwatch,,3,370.69,1112.07,cb08587d-1963-426d-ae21-8b099afd4015,PayPal,"3111 Johnson Flats
Jamesmouth, ME 98177",invalid_email,Pending,,1112.07
a6a27967-a79b-44b6-9a50-9fed1d4a3d81,Books,Cookbook,2024-09-29,4,430.19,1720.76,b888f6ed-8d24-4e3e-84da-bddbe0b15aba,Credit Card,"92840 Campbell Key Suite 690
Valdezberg, MO 30330",tmurphy@hotmail.com,Pending,DISCOUNT64hO,1720.76
e359eee1-7399-4a47-ae19-1042370bc063,Health,Vitamins,,113,93761.7,750251.74,d3d1bf0f-56c4-48e4-a9ef-afb13a7e8e14,PayPal,"3898 Sharp Mountain
Latoyamouth, ID 56703",soniaharmon@hotmail.com,Pending,,750251.74
18578baf-bac7-42b9-aa7e-4c3666132e69,Health,Thermometer,2024-06-25,5,17.03,85.15,aa448259-5001-4b7b-ad40-67f450032b35,PayPal,"77805 Barbara Crossroad Suite 075
Jeremiahchester, WV 53371",douglasalexander@ford.com,Pending,,85.15
afd380c4-2713-482c-b41e-a3ac5fd23109,Health,Thermometer,2024-04-08,4,328.59,1314.36,175a81ec-112f-4612-b969-9ed2ec48bf55,PayPal,"9090 Eric Isle Suite 636
New Paulfort, MA 75148",invalid_email,,,
18b87245-6e8f-45a1-97dd-ed8115da705c,Health,Protein Powder,2024-11-19,1,130.71,130.71,cfd01cbd-5f65-48ce-bd21-bc11be9d61ee,Credit Card,"USNV Davis
FPO AE 88959",invalid_email,Completed,,
f4e559e5-9622-4348-8f5a-e9d38e6e5003,Sports,Tennis Racket,2024-02-20,4,469.56,1878.24,ab85fd59-5463-4dc7-8fca-7b6a8fc42092,Credit Card,"970 James Lights
Jamieport, NC 09673",allison39@roach-murray.com,Completed,,1878.24
aa53c19c-dfa4-4b9f-9a85-6750692ac139,Toys,Lego Set,2024-02-17,4,372.81,1491.24,de3b496f-6c45-46f6-8012-a0fff0ede303,PayPal,"025 Myers Creek Apt. 867
South Stephanieborough, IL 41101",sara14@gmail.com,Completed,,1491.24
99b479d4-49a2-44ae-b7e8-f8e50d2b91ef,Health,Vitamins,2024-10-07,2,,421.52,93f277cc-1a85-410d-9a05-7c114ffca6b1,PayPal,"99493 Hill Avenue Apt. 716
New Mark, NM 60820",khodges@hotmail.com,Completed,DISCOUNT57Jc,421.52
7b70c3b8-a81f-4ec3-a79c-658a36760ce5,Beauty,Perfume,2024-07-16,1,238.61,238.61,59a1120e-1bb4-4332-98e7-012f39681c81,,"147 Graves Station
Peterburgh, IA 24038",invalid_email,Completed,DISCOUNT97Hp,238.61
c33a1f6c-1d69-4fba-9e18-7b248e676a01,Sports,Yoga Mat,,4,272.24,1088.96,cea60f4c-39e5-4ff0-92f8-37d447503f1d,PayPal,"PSC 6762, Box 9160
APO AE 21201",invalid_email,Completed,,1088.96
c4767556-f97b-42dd-8f9b-72aed85c16bd,Books,Children's Book,2024-06-15,2,291.76,583.52,accb461a-9d13-4363-9f29-4a8bd1846c39,,"137 Riddle Plaza Apt. 511
Robertburgh, IL 66831",invalid_email,Pending,DISCOUNT02Ib,583.52
edd877c8-9be7-4737-86b8-92318e867f3c,Beauty,Shampoo,2024-09-06,5,150.52,752.6,44777442-b187-43e6-9457-8ad9a867a096,PayPal,"76563 Johnson Glen
Lake Sallymouth, WA 61350",invalid_email,Pending,,752.6
c32d4526-b3e4-410a-85f5-0c522e2fbf77,,Headphones,2024-01-12,3,347.1,1041.3,59dcabd0-56fe-4fb9-abe9-e2074f199ec0,UnsupportedMethod,UNKNOWN ADDRESS,not_an_email,UnknownStatus,,1041.3
90fa6b57-24ac-4130-9eaf-528d2e709838,Fashion,Sneakers,2024-01-03,2,33.96,67.92,2451e5a4-11d0-49b2-a699-cd99a847bce7,PayPal,"042 Howard Forge
Lake Amandamouth, AR 83704",allisonpeterson@sweeney-wilson.com,Completed,DISCOUNT10tg,
177d6e7e-07d9-44ce-b8c8-8faea2178f84,Home & Garden,Vacuum Cleaner,2024-10-14,5,110.83,554.15,604e46cb-3712-42d1-87cd-b6a1bf012e32,Credit Card,"4709 Brandon Lane
East Nicholas, ID 12479",fflowers@landry-rogers.com,Completed,DISCOUNT94Tv,554.15
5ebbcca5-284b-4962-9744-f59674222167,Toys,Puzzle,2024-06-12,2,156.58,313.16,c6deb2f0-530a-41c7-b8ba-83684fc77768,Credit Card,"53131 Jennifer Cape
Huntmouth, OH 82655",marthagriffin@williams.biz,Pending,,313.16
0d77c5a0-e222-46a6-95bf-be9798a21f1c,Electronics,Laptop,2024-08-08,5,44.23,221.15,9e2aa4ac-c122-45b3-a84c-03d227d415b6,Credit Card,,jeffreymccormick@gmail.com,Completed,,221.15
716fda0a-45a8-4829-94e2-86e5ac8936bc,Beauty,Lipstick,2024-01-20,3,,1194.9,9b69554d-7c54-435f-ac8c-3b6aa974d079,UnsupportedMethod,UNKNOWN ADDRESS,not_an_email,UnknownStatus,,1194.9
c143f426-372f-471a-85ee-432d6a07f213,Electronics,Headphones,2024-06-20,5,46.59,232.95,6e0ed1e8-585d-4f86-9d23-24e6832920b7,Credit Card,"14950 Nicole Loop Suite 971
West Susan, MD 83190",james60@garner.org,Cancelled,DISCOUNT34eN,232.95
97d7a560-adb1-4670-ad9f-b00d4882d73c,Sports,Tennis Racket,2024-02-13,5,203.23,1016.15,4ef492c1-aac9-4316-86e5-27537c93f6cc,Credit Card,"2571 Smith Prairie
Reyesbury, OR 92858",wrightmia@farrell.com,Refunded,DISCOUNT52YW,1016.15
996d5c50-fc04-4168-a52f-fb493873e57f,Health,Vitamins,2024-01-18,4,8.21,32.84,4d29d1ab-3455-42f7-81f7-c7ec0e0630cd,PayPal,"Unit 3091 Box 4363
DPO AP 10906",michael36@berry.net,Cancelled,,32.84
4169b9fc-c3a0-4c6f-a321-d1e1c47104c0,Home & Garden,Blender,2024-03-23,3,132.43,397.29,01fa964e-1eb7-4b56-93ff-d3a24a193501,Credit Card,"4326 Dawn Freeway Suite 524
Dawnton, WY 54881",foleyjennifer@gmail.com,Completed,DISCOUNT81Pq,154441.08
2112507c-2cfa-45b0-ae3f-683abf3c5140,Health,Bandages,2024-07-12,5,76.08,380.4,3ae88926-b423-4cde-8857-511761554667,,"35533 Rebecca Shores Apt. 396
Isaiahtown, NM 09674",bruce24@gmail.com,Completed,DISCOUNT47JA,380.4
ce6322b6-ab05-447f-9556-b37d8f0881ee,Beauty,Lipstick,,2,224.05,9005.33,dc9c96de-65a6-44c2-9273-8a235aaab32f,Credit Card,"USS Walters
FPO AE 27268",richardbullock@hotmail.com,Cancelled,,9005.33
75b27455-04cc-4ede-afac-16730ad45230,Health,Vitamins,2024-10-15,3,172.3,516.9,5024bdc6-dcb3-4df3-93ee-cdc6ebd14d2c,UnsupportedMethod,UNKNOWN ADDRESS,not_an_email,UnknownStatus,,
b5a1b949-6788-4209-92ca-525a6de59332,Fashion,Jacket,2024-08-11,2,339.64,679.28,1d7c0098-4a1d-4b32-aaed-fdc7a3e05309,Credit Card,"9734 Miller Lake Suite 627
Hendersonchester, FL 63677",hannahhicks@morales.org,,DISCOUNT74UO,679.28
2bffe17b-5324-41fc-b758-dce20556daea,Health,Vitamins,2024-06-06,1,495.31,495.31,75c8e90d-9e3d-450d-b296-d9f0cd2372c2,PayPal,"1498 Angela Extensions Suite 674
Campbellside, NJ 09930",simsamy@davis-chen.com,Completed,,495.31
168fae12-5ca2-40c9-ab76-07c9b08a4895,Health,Vitamins,2024-11-19,1,103.92,103.92,3e49fd09-1b19-48b8-9830-20816fcc57dd,Bank Transfer,"23008 Henry Mall Suite 567
Danielleshire, MT 05590",christophercook@yahoo.com,,,103.92
1422373f-8622-48d1-a683-e10796c044d0,Toys,Puzzle,,3,66.83,200.49,beed10b6-4f6e-474b-9eda-b0276550f74a,Credit Card,"Unit 1692 Box 3645
DPO AP 93447",brendacarroll@yahoo.com,,DISCOUNT28cl,200.49
2b0abedd-c774-44cb-9543-fc3c38b8f24e,Electronics,Smartphone,2024-05-11,1,440.48,440.48,1d30d990-a21b-4307-82af-085c138d994c,Credit Card,"066 John Bypass Suite 024
Blackburnberg, IA 79425",garciakelly@yahoo.com,Completed,,440.48
c6b6e4ad-e7ea-4d5a-b1a3-ac4d828c37e7,Home & Garden,Lawn Mower,2024-07-25,909,99213.36,783196.58,f54e2019-ba35-444e-99e1-ac095970a859,UnsupportedMethod,UNKNOWN ADDRESS,not_an_email,UnknownStatus,DISCOUNT18RJ,783196.58
3c7c1d85-25cf-4041-90a6-43fea53bc024,Toys,Puzzle,2024-11-14,3,232.42,697.26,328067a1-4187-422b-a57d-5e521a5165ca,Bank Transfer,,vortiz@gmail.com,Completed,DISCOUNT93by,697.26
c257cf73-c29d-482b-a722-796e9a36d1ec,Health,Bandages,2024-03-08,4,252.69,1010.76,f387e1bd-2d59-42c6-934a-5a2fa7cf705c,PayPal,"461 Daisy Trail Suite 243
Haletown, NM 00707",adrianagray@yahoo.com,Completed,,1010.76
c1235c91-76c5-40dc-be7e-7419a0c14035,Home & Garden,Vacuum Cleaner,2024-10-27,1,80.14,80.14,72eb7474-9458-454e-8287-4f069050f7ef,Bank Transfer,"646 Gregory Ferry Apt. 372
South Ashleyborough, ID 08231",invalid_email,Completed,,80.14
a49b1cd9-9082-489b-a1cd-e87fec955f87,Electronics,Smartphone,2024-09-21,5,380.53,1902.65,52bdc661-9fe0-48c7-bc8d-5b93a2a2e91f,Credit Card,"6791 Christopher Corner
Martinezland, AK 77262",invalid_email,Completed,DISCOUNT35FJ,1902.65
26a524e3-50ee-4a92-a091-51e0f891b0c3,Health,Thermometer,2024-12-01,3,429.74,1289.22,71348c2a-780b-4657-917b-355b70944bdb,PayPal,"100 Walton Avenue Apt. 138
South Carrieview, NJ 99710",montoyafelicia@gmail.com,Cancelled,,1289.22
97674900-4651-4367-8bdc-43184d85a3d2,Beauty,Lipstick,2024-09-02,3,441.37,1324.11,12fe28bf-81e0-4489-9a18-e2a30e614bcd,PayPal,"5553 Ortega Lane Apt. 551
South Monicafurt, DC 03866",hansonheather@walters-harris.net,Pending,DISCOUNT03DJ,1324.11
0e9058b6-09a0-40f6-b3b0-a0917634c169,Electronics,Laptop,2024-04-30,5,242.96,1214.8,13a4a492-497d-416d-94ea-120a5e659654,Credit Card,"357 Robertson Shore Apt. 050
Morganmouth, NV 31113",invalid_email,Completed,,1214.8
171dabf9-daf4-41a7-ba34-d2e8dd3f7d7e,,T-shirt,2024-09-07,3,62.68,188.04,626d719d-81cf-4252-9815-9d6c9d713084,Bank Transfer,"915 Crosby Mountains Apt. 649
Lake Douglas, OK 94435",cclayton@yahoo.com,Refunded,,96717.44
cab4923b-f448-4385-8de7-ad6c949077c2,Toys,Board Game,2024-06-28,4,62.62,250.48,7321bf6b-0a80-46ec-a558-2e16bd29ede9,PayPal,"1487 Peggy Crescent
Batesbury, IL 22839",invalid_email,Completed,,250.48
524f93ff-3030-4633-a6de-d1d8925817b7,Fashion,Sneakers,2024-11-10,2,34.42,68.84,269ed4c9-8059-4b93-b9c2-d2e49ae1a991,Bank Transfer,"60256 Robinson Glens
Lynnville, DC 70564",lopezann@taylor.com,Completed,,191726.32
e62d2d06-cf9b-4558-9a7f-195b73557b9d,Electronics,Smartwatch,2024-01-25,5,298.67,1493.35,b6dd6257-fb7d-4f1c-97eb-89b1d65e59dd,Bank Transfer,"53991 Bennett Stravenue Suite 863
West Darrell, DE 12184",tommyclark@gmail.com,Completed,,47524.97
0a0537f0-2c2c-422b-a568-95c6812a1f9b,Sports,Running Shoes,2024-02-02,2,136.59,273.18,fdb1429e-7010-4d13-b526-b22d3f6c21f7,,"195 Melissa Light
West Bryanside, MS 56036",cynthia47@rice.com,Completed,,273.18
28a39779-9c1c-4517-85d2-d0a686295b5d,Books,Cookbook,2024-06-19,3,182.1,546.3,486bb6bf-eafd-47d9-9f73-3a3e5d286aa4,Credit Card,"289 Daniel Branch Suite 524
South Erin, PA 37645",sarajohnston@hotmail.com,Completed,,546.3
adcc3daf-569f-4ab3-8643-530068a51c68,Books,Cookbook,2024-05-30,3,494.27,1482.81,a181c85e-ca0a-46ac-8d67-d38e990f0c5b,PayPal,"548 Joshua Vista
Welchborough, LA 92794",qsimpson@avila.com,Pending,,1482.81
18318aa3-5466-4d19-90df-997455ab946d,Toys,Action Figure,2024-09-08,1,411.36,411.36,48bddb3e-62f5-4f2b-adaa-44ca8ed6ad5e,Credit Card,"Unit 0523 Box 3027
DPO AP 51856",williamgallagher@mays-hicks.com,Pending,DISCOUNT91Qj,411.36
f6e39356-a814-4562-9a00-3f16b9469bcf,Electronics,Smartwatch,2024-04-07,4,313.84,1255.36,267eddce-df8f-4197-9a4a-99b2e806133c,PayPal,"86567 Todd Lock
New Jessicaport, ID 92396",invalid_email,Completed,,1255.36
2434a678-a9e2-4ba9-952e-6abb14dd5061,Fashion,Jacket,2024-05-09,3,83.85,251.55,f7baf55e-4f6b-48c8-998d-daeceaafe543,Credit Card,"25904 Pena Ports Apt. 774
East Jeffery, ID 96880",daniel35@hotmail.com,Completed,DISCOUNT13QN,251.55
2102f9c9-6457-4bc4-a981-b098b2cf952d,Sports,Yoga Mat,2024-09-11,3,50.45,151.35,15b02530-f020-4992-b576-255e98549f22,,"912 Clements Meadow Apt. 015
Whiteton, NY 85710",meghanmartinez@yahoo.com,Completed,,151.35
caaa5bbe-a4bb-4962-a06e-0e1c8f158449,Home & Garden,Blender,2024-04-30,4,184.18,736.72,ab8cbf97-20b7-4785-902c-e0c154170a17,Credit Card,"63013 Burns Spurs Apt. 617
Hillmouth, AL 16229",invalid_email,Refunded,,736.72
ff4625af-bd20-463b-b275-b5f3d436a7a8,InvalidCat2,InvalidProd1,2024-09-29,1,86.64,86.64,17ec889c-86c1-46cb-a996-30f7af77520e,PayPal,"8309 Hill Summit
Port Brittanyfurt, SD 92610",mayroger@moyer.biz,Completed,,86.64
5ca0c428-822c-4d32-ac64-5c15aba301cb,Electronics,Smartwatch,2024-09-07,1,237.24,237.24,2e25b5ee-4f11-48dc-9cd3-336904aac1b7,PayPal,"51826 Phillip Viaduct
Brownshire, VT 85920",harrisstacey@hotmail.com,Completed,,237.24
7c7c404e-c422-403e-b29a-6339577bc55a,Home & Garden,Sofa,2024-03-24,1,111.52,111.52,23377bbc-fffe-47c8-b9fe-b99c31274148,Credit Card,"129 Adam Mission
Davidberg, IL 86043",eharris@pearson-howard.net,Completed,,111.52
c9c23e69-d82c-4565-8bb9-07ec13c11754,Books,Cookbook,2024-03-01,2,341.58,683.16,8a2e6a93-c558-4bb2-81f7-f3fb19e45c6a,PayPal,"11845 Rodney Shoals Apt. 340
Donnamouth, OK 64784",jasoncampbell@cole-calderon.com,Completed,,683.16
09a9d1c1-86ca-46f4-a238-fe93bd17c5e8,Fashion,Sneakers,2024-11-20,2,71.32,142.64,c42cbc39-e05b-46c5-9636-3094a97431db,Credit Card,"883 Elaine Cape Apt. 032
Melissaborough, PA 72862",jacobscindy@mcmahon.com,Completed,,
277d1be9-6070-46a1-98e5-2499218c6e1c,Sports,Yoga Mat,2024-08-28,5,110.57,552.85,b15e54f6-d4d3-4795-ae4b-ebc429890880,PayPal,"2961 Green Run Apt. 671
Ericaberg, IL 09749",lopezdavid@gmail.com,Completed,,552.85
2a60c652-e714-4668-8f1d-7d3a9feefdff,Home & Garden,Sofa,2024-10-26,4,373.77,1495.08,692e07b6-0b2f-4d5c-b00b-5d5fb89f72f3,Credit Card,"359 Robert Drives Suite 660
North Joseph, DE 90151",kristin04@gmail.com,Completed,DISCOUNT74pU,
f836f571-3cce-476c-b836-c448ad261ec5,Home & Garden,Vacuum Cleaner,2024-05-21,4,96.59,386.36,c09cb506-48f1-496d-9c4f-fb4671b701aa,PayPal,"1554 Misty Fork
Alejandrofurt, MS 14263",patriciacarr@pearson.com,Completed,,386.36
88b4f474-3be7-4df4-b2ec-f16ec8a723e9,Home & Garden,Blender,2024-10-17,4,156.46,625.84,cf01f944-f731-4749-8f39-49a83d3a2582,Bank Transfer,"84971 Graves Way
Andreaville, AR 22881",smithjasmine@yahoo.com,Pending,DISCOUNT69Ka,58529.12
31ab0b56-d5c9-4dc7-a76a-dca978116802,Beauty,Lipstick,2024-10-31,4,107.9,431.6,92070158-f277-4f63-ada5-84175e2ad32d,Credit Card,"58896 Vargas Green Apt. 822
South Ashley, AR 95583",cunninghamerik@yahoo.com,Pending,DISCOUNT55Ju,431.6
c7332304-4822-4120-84f9-eccd7630a8a7,Sports,Running Shoes,2024-06-20,4,299.45,1197.8,6b2d5b09-8707-4ad4-80be-7e3561c2645a,,,browntimothy@collins.com,Completed,DISCOUNT57Yx,1197.8
9acb394a-cd1f-4318-b31f-63fbd11fc8c0,Toys,Action Figure,2024-03-03,4,154.32,617.28,0d5ba7cd-4000-45f0-9f7d-0dd7236e1608,Credit Card,"396 White Knoll Suite 844
Meyerbury, SC 11896",ujohnson@hotmail.com,Pending,,617.28
8df661da-5f07-41a5-9fc6-20ce7b07fd31,Fashion,,2024-09-06,24,419.59,355.16,d88c656d-b61e-4fdb-9a43-5206ef2ddcc4,Credit Card,"USCGC Townsend
FPO AE 83689",juliebird@hotmail.com,Completed,,355.16
1578d709-48f9-43d0-9fea-e1e0d9e604b3,Fashion,Jacket,2024-07-19,654,19776.02,2285883.21,73069588-45d5-468d-a90a-3abbc35b9fea,Credit Card,,isaacbrooks@yahoo.com,Pending,,2285883.21
177a8a5f-6ffe-43b3-94bf-7a4b25b8a42f,Beauty,Shampoo,2024-07-18,1,62.45,62.45,d11376e0-38d7-4b9a-a916-da57f24823ab,Bank Transfer,"29014 Stokes Branch
Rhodesberg, NM 68004",jacobsmith@hotmail.com,Completed,,62.45
06d3db93-ee33-488d-997e-6845e27718c5,Sports,Dumbbells,11-05-2024 01:50:52,4,371.73,1486.92,808389c8-657e-41c9-8da2-3e5c6a36af18,Bank Transfer,,robertrodriguez@williams.biz,Pending,DISCOUNT99tS,1486.92
14e4180c-fe99-46a3-a2db-c8503c5bf3a7,Books,,2024-05-25,1,495.04,495.04,519554e3-0737-4c86-b97b-5f515ffa46ef,Bank Transfer,"0930 Park Summit
Johnhaven, PA 06052",elewis@hernandez.info,Completed,,495.04
55d596af-a663-42cd-b6f6-dbf1d6d441cc,Home & Garden,Vacuum Cleaner,2024-02-08,1,167.36,167.36,09ce3cfb-2339-4a19-a563-7cc3ca97ebf5,Credit Card,"832 Michael Dale
Stephaniechester, MS 22846",villaedward@johnson.com,Pending,,167.36
b231c60b-78f2-4e6b-946b-415deada79a3,Fashion,Jacket,2024-04-21,2,199.61,399.22,b49e04cc-c243-49e7-a387-eaf6d4c3a832,Bank Transfer,"3814 Webb Greens
North Joann, MO 29004",egriffith@hotmail.com,Completed,,399.22
e7e646c7-0158-4463-9d87-76a072d78bdd,Electronics,Headphones,2024-07-01,3,278.74,836.22,3735262d-4184-4b03-84dd-7054144823f7,Credit Card,"PSC 8079, Box 7050
APO AP 60840",robertstephens@gmail.com,Completed,DISCOUNT08Wr,836.22
ba2c0f19-f0b2-45d1-8c7e-6f422646eaf9,Books,Cookbook,,4,,1849.56,1c76bdf6-6c5a-4c93-871c-08849bdf90f2,Bank Transfer,"05265 Craig Overpass Apt. 188
South David, AL 20899",steven95@brown.com,Cancelled,DISCOUNT29Va,1849.56
1f317405-4d18-4eba-bcd5-fd7f49c10669,Toys,Board Game,2024-10-28,4,95.38,381.52,a3925731-6b79-4fcc-bd0a-5f0c0c394ec7,PayPal,"76545 Mcclain Plain Suite 177
East Michael, AL 47586",stephanie90@lindsey.org,Completed,,381.52
1c612ec2-1014-4131-b505-65f59f708368,Electronics,Headphones,2024-11-04,4,477.94,1911.76,98c3e3ca-7ff4-4ec6-a7b7-b4c6d6312a80,Bank Transfer,"34026 Manning Bypass
Lake James, TN 35339",invalid_email,Completed,,1911.76
93364f7e-83ef-49f3-a1c7-cc8a04351b64,Home & Garden,Vacuum Cleaner,2024-07-27,1,178.34,178.34,4a90cd0c-24c1-43b9-b7f2-85723defa849,PayPal,"725 Shaw Streets Suite 211
East Erichaven, WI 90211",invalid_email,Pending,,178.34
3d959e3f-5a52-46e6-9d64-29320066853d,Books,,16-06-2024 05:22:18,5,315.83,1579.15,aa143cd8-2ff3-4de4-aaa4-2c9f92170475,Credit Card,"9067 Campbell Corner Suite 392
East Juan, KS 92376",lopezkimberly@hotmail.com,Pending,,1579.15
5c508720-f982-44e0-8603-156a15eacbcf,,Yoga Mat,2024-09-16,1,58.2,58.2,8b48f496-86ab-44e7-b412-436011536e99,PayPal,"71892 Victoria Ramp Apt. 312
Johnsonborough, NE 02815",ethanrodriguez@hotmail.com,Completed,,58.2
8ddce719-81f3-4dd4-bd03-4adac9525185,Home & Garden,Sofa,2024-07-16,5,9.84,49.2,785ac5d0-df92-4621-a3f4-c69d0534a101,,,paulthomas@gmail.com,Pending,,49.2
5f90bed6-fb25-464d-a30a-a767a2bb522b,Books,,2024-01-17,4,459.22,1836.88,5b6a8102-0428-4378-bf50-23f440ef3935,Bank Transfer,"66843 Matthew Neck
New Ronaldton, DE 35791",hthomas@gmail.com,,,135833.25
bba205ca-3dba-4da8-9844-f9fc114b9547,Beauty,Face Cream,2024-11-02,1,82.84,82.84,c5811d2d-1a89-471e-a0d5-72c8a837fe68,PayPal,"635 Hunter Alley Apt. 534
Ramirezville, HI 33565",molly46@gmail.com,Completed,DISCOUNT69BK,82.84
2227219f-551f-4086-81b5-b5cabc3536df,Fashion,Jacket,2024-08-13,3,440.6,1321.8,56ab087a-8bc7-4e81-9a30-45280b599562,Credit Card,"USNV Cook
FPO AE 13200",invalid_email,Pending,,
c775e395-d494-45f0-acd2-a404a48e40f1,Books,Children's Book,2024-11-11,5,395.71,1978.55,b20507bb-fb16-4757-b6f1-86abaf475b49,Credit Card,"5598 Allen Harbor
New Patrick, CT 17603",hudsonamy@gmail.com,Completed,,1978.55
2285b2ef-cfbe-4fe9-aea9-c542a1b970d0,Health,Bandages,2024-07-04,3,53.88,161.64,f1901b7e-c6b4-49ef-b74e-ba9310275b53,PayPal,"93371 Shelly River
Kevinfort, ID 70435",gibsonkirk@yahoo.com,Pending,,161.64
0b36e356-339b-47a8-8b1f-0d7b0977c513,Health,Thermometer,2024-06-26,2,154.05,308.1,0aba590e-e2c3-48aa-b310-7475ca862225,PayPal,"36848 Jacobson Mission
South Carloschester, NY 03368",mandymalone@vincent-arias.com,Cancelled,,308.1
65f202f9-83f0-4dc7-8f61-2217eef16694,Fashion,Sneakers,2024-05-02,71,9337.58,1218.99,7930ba20-8b04-4f49-90be-73eefd372539,Credit Card,"240 Laura Square Apt. 678
East Samuelhaven, OH 51651",douglas60@peterson.org,Pending,,2455.39
30ec2796-a59b-457f-80d7-ac73095ffa81,Fashion,T-shirt,2024-04-08,3,459.75,1379.25,c7e53bbb-dcb5-4c53-9b62-a8df493e904d,Credit Card,"20293 Natasha Turnpike Suite 884
Melissaport, KY 72872",thomasjessica@hotmail.com,,,1379.25
45f18619-54f9-4429-a7de-02ccdda4f4a7,Beauty,Lipstick,2024-01-19,4,21.39,85.56,6fdc0bad-5e36-4127-8ca1-b45c1fdd980a,Credit Card,"83402 Ho Groves
Lake Tinaborough, DE 00684",kevin77@bennett.com,Pending,,85.56
